"hv271","DHSID","LATNUM","LONGNUM","ctr","year","ctr_name"
0.807766,"EG201403370802",31.552332,31.096825,"EG",2014,"Egypt"
0.66526875,"EG201403380205",31.25248,30.944741,"EG",2014,"Egypt"
0.7187055,"EG201403380401",31.239836,30.959667,"EG",2014,"Egypt"
0.548620909090909,"EG201403390402",31.267917,30.785328,"EG",2014,"Egypt"
0.503736153846154,"EG201403390902",31.26106,30.783009,"EG",2014,"Egypt"
0.852684,"EG201403400502",31.218193,30.559951,"EG",2014,"Egypt"
0.558317083333333,"EG201403401205",31.205422,30.547442,"EG",2014,"Egypt"
0.94854875,"EG201403410405",31.140085,30.646856,"EG",2014,"Egypt"
0.609921818181818,"EG201403411004",31.127574,30.653495,"EG",2014,"Egypt"
1.10885375,"EG201403421604",31.120296,30.653887,"EG",2014,"Egypt"
0.407736666666667,"EG201403422202",31.127059,30.653621,"EG",2014,"Egypt"
0.704125294117647,"EG201403430202",31.170586,31.228608,"EG",2014,"Egypt"
0.74717,"EG201403430204",31.170433,31.215037,"EG",2014,"Egypt"
1.03934269230769,"EG201403440408",31.12426,30.948752,"EG",2014,"Egypt"
1.108815,"EG201403440803",31.108892,30.964997,"EG",2014,"Egypt"
0.76769,"EG201403450101",31.098349,30.94617,"EG",2014,"Egypt"
0.661783913043478,"EG201403450403",31.122868,30.951783,"EG",2014,"Egypt"
-0.283876923076923,"EG201403460402",31.581627,31.080395,"EG",2014,"Egypt"
-0.139869230769231,"EG201403460404",31.559237,31.087972,"EG",2014,"Egypt"
-0.1774475,"EG201403470207",31.581258,30.962798,"EG",2014,"Egypt"
-0.127944117647059,"EG201403470703",31.586234,31.016735,"EG",2014,"Egypt"
-0.593128125,"EG201403480201",31.278402,31.177199,"EG",2014,"Egypt"
-0.474778571428571,"EG201403480403",31.258908,31.162676,"EG",2014,"Egypt"
-0.761538333333333,"EG201403490101",31.479283,31.07888,"EG",2014,"Egypt"
-0.963732307692308,"EG201403490405",31.466097,31.12724,"EG",2014,"Egypt"
-0.359861,"EG201403500204",31.44481,30.419252,"EG",2014,"Egypt"
-0.359238461538462,"EG201403500503",31.453806,30.415844,"EG",2014,"Egypt"
-0.655625625,"EG201403510102",31.356714,30.461074,"EG",2014,"Egypt"
-0.587921875,"EG201403510105",31.40444,30.46422,"EG",2014,"Egypt"
-0.497165625,"EG201403520203",31.312129,30.559469,"EG",2014,"Egypt"
-0.762656875,"EG201403520206",31.297213,30.604326,"EG",2014,"Egypt"
-0.620217777777778,"EG201403530201",31.351893,30.694258,"EG",2014,"Egypt"
-0.578198125,"EG201403530204",31.347826,30.691269,"EG",2014,"Egypt"
-0.41779,"EG201403540102",31.208019,30.867693,"EG",2014,"Egypt"
-0.554768181818182,"EG201403540104",31.198694,30.866942,"EG",2014,"Egypt"
-0.502981176470588,"EG201403550303",31.359451,30.72805,"EG",2014,"Egypt"
-0.95471375,"EG201403550306",31.301002,30.713605,"EG",2014,"Egypt"
-0.704836875,"EG201403560201",31.326638,30.899584,"EG",2014,"Egypt"
-0.690521875,"EG201403560204",31.351619,30.935889,"EG",2014,"Egypt"
-0.3744605,"EG201403570101",31.236644,30.945729,"EG",2014,"Egypt"
-0.29755,"EG201403570104",31.234328,30.935781,"EG",2014,"Egypt"
-0.294714444444444,"EG201403580103",31.193116,31.158702,"EG",2014,"Egypt"
-0.2518675,"EG201403580107",31.191804,31.131184,"EG",2014,"Egypt"
-0.539311428571429,"EG201403590104",31.185937,31.119988,"EG",2014,"Egypt"
-0.469427727272727,"EG201403590108",31.205795,31.135143,"EG",2014,"Egypt"
-0.594020909090909,"EG201403600101",31.202136,30.600547,"EG",2014,"Egypt"
-0.235337272727273,"EG201403600103",31.240209,30.579384,"EG",2014,"Egypt"
-0.531537368421053,"EG201403610201",31.235506,30.668614,"EG",2014,"Egypt"
-0.45602,"EG201403610204",31.219304,30.67654,"EG",2014,"Egypt"
-0.593261333333333,"EG201403620101",31.231367,30.761217,"EG",2014,"Egypt"
-0.545996666666667,"EG201403620104",31.214317,30.762661,"EG",2014,"Egypt"
-0.685092352941176,"EG201403630101",31.154732,30.815469,"EG",2014,"Egypt"
-0.383167058823529,"EG201403630104",31.17375,30.829308,"EG",2014,"Egypt"
-0.449202727272727,"EG201403640102",31.174606,30.616666,"EG",2014,"Egypt"
-0.328365,"EG201403640104",31.149084,30.63316,"EG",2014,"Egypt"
-0.316641333333333,"EG201403650202",31.201393,31.047751,"EG",2014,"Egypt"
-0.471310714285714,"EG201403650204",31.213535,31.026571,"EG",2014,"Egypt"
-0.597053888888889,"EG201403660101",31.140559,30.822264,"EG",2014,"Egypt"
-0.459062222222222,"EG201403660104",31.166162,30.84118,"EG",2014,"Egypt"
-0.183327,"EG201403670104",31.029909,30.897279,"EG",2014,"Egypt"
-0.299015,"EG201403670109",31.051309,30.909066,"EG",2014,"Egypt"
-0.386497619047619,"EG201403680203",31.121834,30.876241,"EG",2014,"Egypt"
-0.199734545454545,"EG201403680207",31.157117,30.865828,"EG",2014,"Egypt"
-0.387586315789474,"EG201403690103",31.076931,30.850115,"EG",2014,"Egypt"
-0.615701176470588,"EG201403690107",31.098584,30.824715,"EG",2014,"Egypt"
-0.491865,"EG201403700104",31.028827,30.816165,"EG",2014,"Egypt"
-0.675836666666667,"EG201403700108",31.037759,30.818763,"EG",2014,"Egypt"
0.715611,"EG201403710907",30.97016,31.172731,"EG",2014,"Egypt"
0.750366153846154,"EG201403711905",30.969714,31.166715,"EG",2014,"Egypt"
0.55111875,"EG201403722807",30.946814,31.169148,"EG",2014,"Egypt"
0.490897272727273,"EG201403723804",30.951927,31.143646,"EG",2014,"Egypt"
0.544882857142857,"EG201403730102",0,0,"EG",2014,"Egypt"
0.608405416666666,"EG201403730107",0,0,"EG",2014,"Egypt"
0.88234,"EG201403740201",30.950851,31.168175,"EG",2014,"Egypt"
0.475633529411765,"EG201403740507",30.978878,31.162443,"EG",2014,"Egypt"
0.713931333333333,"EG201403750207",30.975532,31.158829,"EG",2014,"Egypt"
0.715838823529412,"EG201403750804",30.97649,31.176344,"EG",2014,"Egypt"
0.143243333333333,"EG201403760104",30.977295,30.942278,"EG",2014,"Egypt"
0.498391,"EG201403760405",30.974567,30.956424,"EG",2014,"Egypt"
0.921612727272727,"EG201403770704",30.830815,30.812681,"EG",2014,"Egypt"
0.540953461538461,"EG201403771508",30.807594,30.817681,"EG",2014,"Egypt"
0.620805,"EG201403780404",30.788871,30.992606,"EG",2014,"Egypt"
0.857694,"EG201403780802",30.76801,31.01428,"EG",2014,"Egypt"
1.01572375,"EG201403790202",0,0,"EG",2014,"Egypt"
0.831149285714286,"EG201403790405",0,0,"EG",2014,"Egypt"
0.686144583333333,"EG201403800207",30.803192,30.979704,"EG",2014,"Egypt"
0.990027,"EG201403800505",30.794963,30.978385,"EG",2014,"Egypt"
0.709544166666667,"EG201403810307",30.780794,31.006099,"EG",2014,"Egypt"
0.884342,"EG201403811105",30.766268,31.013646,"EG",2014,"Egypt"
0.858985833333333,"EG201403820406",30.779032,30.992862,"EG",2014,"Egypt"
1.1570275,"EG201403821003",30.775863,30.991152,"EG",2014,"Egypt"
0.473093333333333,"EG201403830606",30.716917,31.238305,"EG",2014,"Egypt"
0.187061428571429,"EG201403831304",30.717237,31.239729,"EG",2014,"Egypt"
0.0469892857142857,"EG201403832007",30.720075,31.23765,"EG",2014,"Egypt"
-0.54043,"EG201403840101",31.05034,31.212916,"EG",2014,"Egypt"
-0.645253333333333,"EG201403840104",31.065517,31.20127,"EG",2014,"Egypt"
-0.245891666666667,"EG201403850104",30.955185,31.16469,"EG",2014,"Egypt"
-0.125019666666667,"EG201403850410",30.914306,31.105737,"EG",2014,"Egypt"
-0.2777325,"EG201403860306",30.878241,31.121149,"EG",2014,"Egypt"
-0.227197142857143,"EG201403860603",30.884294,31.110717,"EG",2014,"Egypt"
-0.733631666666667,"EG201403870101",31.09093,31.186164,"EG",2014,"Egypt"
-0.508907692307692,"EG201403870104",31.098346,31.164693,"EG",2014,"Egypt"
-0.655963,"EG201403880302",31.084045,31.069618,"EG",2014,"Egypt"
-0.303493,"EG201403880304",31.061887,31.087394,"EG",2014,"Egypt"
-0.182436842105263,"EG201403890104",30.97324,31.22053,"EG",2014,"Egypt"
-0.504631875,"EG201403890109",30.993093,31.23289,"EG",2014,"Egypt"
-0.33186,"EG201403900202",30.859591,31.201058,"EG",2014,"Egypt"
-0.373736842105263,"EG201403900205",30.858316,31.233826,"EG",2014,"Egypt"
-0.452518,"EG201403910403",30.928211,30.974159,"EG",2014,"Egypt"
-0.206143529411765,"EG201403910407",30.978566,30.967524,"EG",2014,"Egypt"
-0.586782631578947,"EG201403920101",31.002996,31.036159,"EG",2014,"Egypt"
-0.737201818181818,"EG201403920104",31.057216,31.039367,"EG",2014,"Egypt"
-0.358573636363636,"EG201403930101",30.929986,30.862739,"EG",2014,"Egypt"
-0.280815294117647,"EG201403930401",30.911797,30.910534,"EG",2014,"Egypt"
-0.650314090909091,"EG201403940101",30.91439,30.791487,"EG",2014,"Egypt"
-0.45656,"EG201403940104",30.858945,30.792683,"EG",2014,"Egypt"
-0.524982857142857,"EG201403950101",30.733932,30.877617,"EG",2014,"Egypt"
-0.483222142857143,"EG201403950104",30.754471,30.861781,"EG",2014,"Egypt"
-0.288820588235294,"EG201403960104",30.768485,30.819467,"EG",2014,"Egypt"
-0.520737142857143,"EG201403960109",30.783796,30.819986,"EG",2014,"Egypt"
-0.257930833333333,"EG201403970103",30.816071,30.908808,"EG",2014,"Egypt"
-0.328726875,"EG201403970106",30.844237,30.908835,"EG",2014,"Egypt"
-0.611170625,"EG201403980103",30.869301,30.879052,"EG",2014,"Egypt"
-0.583942941176471,"EG201403980107",30.862107,30.924571,"EG",2014,"Egypt"
-0.630306153846154,"EG201403990103",30.790102,30.960321,"EG",2014,"Egypt"
-0.289315882352941,"EG201403990108",30.782993,30.920023,"EG",2014,"Egypt"
-0.440187333333333,"EG201404000203",30.852943,31.018357,"EG",2014,"Egypt"
-0.375164375,"EG201404000207",30.732832,30.991631,"EG",2014,"Egypt"
-0.3644925,"EG201404010101",30.825035,31.109311,"EG",2014,"Egypt"
-0.260415333333333,"EG201404010104",30.798712,31.148771,"EG",2014,"Egypt"
-0.374267142857143,"EG201404020303",30.735561,31.044312,"EG",2014,"Egypt"
-0.515356666666667,"EG201404020307",30.727129,31.072461,"EG",2014,"Egypt"
-0.695169,"EG201404030102",30.768053,31.084537,"EG",2014,"Egypt"
-0.3128295,"EG201404030106",30.751841,31.082591,"EG",2014,"Egypt"
-0.188921111111111,"EG201404040201",30.706285,31.168302,"EG",2014,"Egypt"
-0.24478,"EG201404040204",30.690277,31.203075,"EG",2014,"Egypt"
-0.124678461538462,"EG201404050101",30.814672,31.178696,"EG",2014,"Egypt"
-0.194094166666667,"EG201404050103",30.786863,31.210801,"EG",2014,"Egypt"
-0.397098095238095,"EG201404060103",30.653846,31.260919,"EG",2014,"Egypt"
-0.463473125,"EG201404060107",30.648004,31.249881,"EG",2014,"Egypt"
0.983469333333333,"EG201404070205",30.683531,30.938294,"EG",2014,"Egypt"
0.4919715,"EG201404070703",30.679188,30.962642,"EG",2014,"Egypt"
0.100631818181818,"EG201404080305",30.602498,30.899105,"EG",2014,"Egypt"
0.213228823529412,"EG201404080804",30.596759,30.900583,"EG",2014,"Egypt"
0.413248823529412,"EG201404090305",30.539367,31.023618,"EG",2014,"Egypt"
0.637897333333333,"EG201404090603",30.530305,30.999563,"EG",2014,"Egypt"
0.905089333333333,"EG201404100304",30.570541,30.990697,"EG",2014,"Egypt"
1.09497421052632,"EG201404100806",30.564949,31.011868,"EG",2014,"Egypt"
0.874168,"EG201404110309",30.544123,31.13896,"EG",2014,"Egypt"
1.02153333333333,"EG201404110802",30.541465,31.13003,"EG",2014,"Egypt"
0.673256363636364,"EG201404120302",30.461709,30.931387,"EG",2014,"Egypt"
0.671962,"EG201404120901",30.471809,30.929471,"EG",2014,"Egypt"
0.409836363636364,"EG201404121603",30.46619,30.929723,"EG",2014,"Egypt"
0.627228333333333,"EG201404130404",30.445794,30.970511,"EG",2014,"Egypt"
0.34605125,"EG201404131002",30.432638,30.962643,"EG",2014,"Egypt"
0.468374444444444,"EG201404140701",30.286103,30.979984,"EG",2014,"Egypt"
0.368611,"EG201404141706",30.344725,30.854265,"EG",2014,"Egypt"
0.829954,"EG201404150404",30.367936,30.523545,"EG",2014,"Egypt"
0.782945,"EG201404151002",30.371488,30.51924,"EG",2014,"Egypt"
-0.694143,"EG201404160201",30.723992,30.94288,"EG",2014,"Egypt"
-0.492752777777778,"EG201404160204",30.726665,30.906274,"EG",2014,"Egypt"
-0.486490454545454,"EG201404170205",30.673132,30.802883,"EG",2014,"Egypt"
-0.4089945,"EG201404170209",30.702994,30.799305,"EG",2014,"Egypt"
-0.900021578947368,"EG201404180102",30.603422,30.944633,"EG",2014,"Egypt"
-0.786838235294118,"EG201404180104",30.620421,30.929762,"EG",2014,"Egypt"
-0.135593333333333,"EG201404190306",30.662097,31.036964,"EG",2014,"Egypt"
-0.382298333333333,"EG201404190604",30.66516,31.017382,"EG",2014,"Egypt"
-0.499642352941176,"EG201404200201",30.664886,31.032465,"EG",2014,"Egypt"
-0.199276875,"EG201404200204",30.66372,31.035357,"EG",2014,"Egypt"
-0.630351428571429,"EG201404210101",30.595888,30.838359,"EG",2014,"Egypt"
-0.439673571428571,"EG201404210104",30.613797,30.884622,"EG",2014,"Egypt"
-0.7292025,"EG201404220105",30.639704,30.830852,"EG",2014,"Egypt"
-0.7323,"EG201404220108",30.637225,30.84983,"EG",2014,"Egypt"
-0.521142105263158,"EG201404230202",30.619338,30.996828,"EG",2014,"Egypt"
-0.254982,"EG201404230205",30.598328,30.935704,"EG",2014,"Egypt"
-0.3213852,"EG201404240103",30.487982,31.055156,"EG",2014,"Egypt"
-0.266642272727273,"EG201404240106",30.457002,31.077729,"EG",2014,"Egypt"
-0.252675625,"EG201404250101",30.59309,31.057857,"EG",2014,"Egypt"
-0.152818636363636,"EG201404250502",30.564391,31.04493,"EG",2014,"Egypt"
-0.5414475,"EG201404260202",30.513274,31.132905,"EG",2014,"Egypt"
-0.512163571428571,"EG201404260204",30.506718,31.115805,"EG",2014,"Egypt"
-0.318816,"EG201404270103",30.555158,31.068073,"EG",2014,"Egypt"
-0.322402222222222,"EG201404270301",30.529485,31.097873,"EG",2014,"Egypt"
-0.362788888888889,"EG201404280101",30.562694,31.222451,"EG",2014,"Egypt"
-0.73279875,"EG201404280105",30.565666,31.240898,"EG",2014,"Egypt"
-0.2851975,"EG201404290202",30.474464,30.988199,"EG",2014,"Egypt"
-0.713177647058823,"EG201404290205",30.46211,31.007107,"EG",2014,"Egypt"
-0.49974,"EG201404300201",30.421536,30.900026,"EG",2014,"Egypt"
-0.816485,"EG201404300203",30.419939,30.923325,"EG",2014,"Egypt"
-0.932523636363636,"EG201404310101",30.508849,30.869116,"EG",2014,"Egypt"
-0.765376363636364,"EG201404310103",30.513627,30.857546,"EG",2014,"Egypt"
-0.431849285714286,"EG201404320201",30.507871,30.916995,"EG",2014,"Egypt"
-0.26573125,"EG201404320502",30.5278,30.923699,"EG",2014,"Egypt"
-0.602079285714286,"EG201404330103",30.462552,30.832176,"EG",2014,"Egypt"
-0.708796315789474,"EG201404330107",30.423238,30.811097,"EG",2014,"Egypt"
-0.282758333333333,"EG201404340103",30.370242,30.968336,"EG",2014,"Egypt"
-0.611089090909091,"EG201404340105",30.381502,31.015774,"EG",2014,"Egypt"
-0.50402,"EG201404350102",30.457173,30.962488,"EG",2014,"Egypt"
-0.279833333333333,"EG201404350105",30.445938,31.003454,"EG",2014,"Egypt"
-0.677502222222222,"EG201404360102",30.255739,31.061448,"EG",2014,"Egypt"
-0.25967,"EG201404360106",30.257226,31.061118,"EG",2014,"Egypt"
-0.682919166666667,"EG201404370201",30.346975,30.838391,"EG",2014,"Egypt"
-0.790191111111111,"EG201404370203",30.34321,30.835356,"EG",2014,"Egypt"
-0.17321,"EG201404380403",30.352148,30.979405,"EG",2014,"Egypt"
-0.995238181818182,"EG201404380904",30.32305,30.973299,"EG",2014,"Egypt"
-0.53077,"EG201404390103",30.360732,30.980051,"EG",2014,"Egypt"
-0.239755,"EG201404390305",30.36915,30.982249,"EG",2014,"Egypt"
-0.66587,"EG201404400302",30.315616,31.003473,"EG",2014,"Egypt"
-0.849168823529412,"EG201404400305",30.265154,31.067471,"EG",2014,"Egypt"
0.187248333333333,"EG201404410702",30.30471,30.31324,"EG",2014,"Egypt"
0.169409090909091,"EG201404411405",31.299416,30.289314,"EG",2014,"Egypt"
0.330491666666667,"EG201404412104",31.291348,30.300308,"EG",2014,"Egypt"
0.650133,"EG201404420504",31.155851,30.119445,"EG",2014,"Egypt"
0.589956,"EG201404421401",31.145782,30.12028,"EG",2014,"Egypt"
0.871013888888889,"EG201404422203",31.119966,30.133697,"EG",2014,"Egypt"
0.171543636363636,"EG201404430205",31.098488,30.305478,"EG",2014,"Egypt"
0.693916428571429,"EG201404430604",31.098241,30.321654,"EG",2014,"Egypt"
0.592481739130435,"EG201404440104",31.041065,30.466866,"EG",2014,"Egypt"
1.15887076923077,"EG201404440601",31.035841,30.456978,"EG",2014,"Egypt"
0.892798181818182,"EG201404450204",31.037613,30.489386,"EG",2014,"Egypt"
0.736685,"EG201404451101",31.050057,30.463859,"EG",2014,"Egypt"
0.656312857142857,"EG201404452003",31.024248,30.476901,"EG",2014,"Egypt"
0.914775555555555,"EG201404460201",31.033665,30.471134,"EG",2014,"Egypt"
0.642560588235294,"EG201404460501",31.051209,30.483384,"EG",2014,"Egypt"
0.299288125,"EG201404470305",30.911613,30.289223,"EG",2014,"Egypt"
0.456846538461538,"EG201404470802",30.908993,30.286846,"EG",2014,"Egypt"
-0.268206875,"EG201404480101",30.814923,30.526738,"EG",2014,"Egypt"
0.455287142857143,"EG201404480603",30.819714,30.544311,"EG",2014,"Egypt"
0.05628,"EG201404490202",31.282593,30.412791,"EG",2014,"Egypt"
0.083355,"EG201404490401",31.211335,30.133891,"EG",2014,"Egypt"
-0.643982222222222,"EG201404500104",31.256748,30.438218,"EG",2014,"Egypt"
-0.573269333333333,"EG201404500108",31.31177,30.424282,"EG",2014,"Egypt"
-0.662724571428571,"EG201404510304",31.241784,30.324849,"EG",2014,"Egypt"
-0.877799333333333,"EG201404510309",31.267514,30.346265,"EG",2014,"Egypt"
-0.692735,"EG201404520102",31.101902,30.194584,"EG",2014,"Egypt"
-0.964345625,"EG201404520106",31.104058,30.211176,"EG",2014,"Egypt"
-0.29983,"EG201404530503",31.197432,30.085757,"EG",2014,"Egypt"
-0.43203,"EG201404531208",31.168579,30.09835,"EG",2014,"Egypt"
-0.622539545454546,"EG201404540202",31.215031,30.138048,"EG",2014,"Egypt"
-0.3267665,"EG201404540205",31.195439,30.152388,"EG",2014,"Egypt"
-0.1997825,"EG201404550404",31.145267,30.18947,"EG",2014,"Egypt"
-0.0991047058823529,"EG201404550801",31.143014,30.132671,"EG",2014,"Egypt"
-0.431560555555556,"EG201404560201",31.102742,30.317805,"EG",2014,"Egypt"
-0.477835263157895,"EG201404560204",31.065546,30.272989,"EG",2014,"Egypt"
-0.669694545454545,"EG201404570402",31.129906,30.351453,"EG",2014,"Egypt"
-1.018105,"EG201404570905",31.128928,30.390361,"EG",2014,"Egypt"
-0.743479444444445,"EG201404580305",31.060415,30.225693,"EG",2014,"Egypt"
-0.607562857142857,"EG201404580604",31.058174,30.254779,"EG",2014,"Egypt"
-0.5551,"EG201404590103",31.17982,30.521652,"EG",2014,"Egypt"
-0.484337272727273,"EG201404590108",31.15284,30.555333,"EG",2014,"Egypt"
-1.157649375,"EG201404600103",31.043808,30.603551,"EG",2014,"Egypt"
-0.839732173913044,"EG201404600105",31.063632,30.581723,"EG",2014,"Egypt"
-0.921570666666667,"EG201404610401",30.379132,30.389085,"EG",2014,"Egypt"
-0.832665384615385,"EG201404610404",30.010413,30.428663,"EG",2014,"Egypt"
-0.459485789473684,"EG201404620203",30.980099,30.509643,"EG",2014,"Egypt"
-0.51496,"EG201404620206",30.948413,30.460709,"EG",2014,"Egypt"
-0.5460292,"EG201404630105",31.015256,30.541238,"EG",2014,"Egypt"
-0.4080452,"EG201404630110",30.995151,30.568576,"EG",2014,"Egypt"
-1.11876466666667,"EG201404640101",30.911233,30.169778,"EG",2014,"Egypt"
-0.893937692307692,"EG201404640103",30.928422,30.121898,"EG",2014,"Egypt"
-0.821067857142857,"EG201404650102",31.010291,30.020797,"EG",2014,"Egypt"
-0.26790875,"EG201404650402",30.996929,30.023977,"EG",2014,"Egypt"
-0.812079230769231,"EG201404660302",31.153611,30.173894,"EG",2014,"Egypt"
-0.419311333333333,"EG201404660304",31.185925,30.173043,"EG",2014,"Egypt"
-0.149092,"EG201404670201",30.925745,30.27287,"EG",2014,"Egypt"
-0.373610588235294,"EG201404670405",30.95259,30.319263,"EG",2014,"Egypt"
-0.758299444444445,"EG201404680101",31.040403,30.622348,"EG",2014,"Egypt"
-0.7567055,"EG201404680103",31.018987,30.647844,"EG",2014,"Egypt"
-0.34930052631579,"EG201404690104",30.86983,30.737505,"EG",2014,"Egypt"
-0.331715294117647,"EG201404690107",30.889351,30.748103,"EG",2014,"Egypt"
-0.398814166666667,"EG201404700102",30.989806,30.558256,"EG",2014,"Egypt"
-0.419334,"EG201404700104",30.964285,30.559416,"EG",2014,"Egypt"
-0.325574444444444,"EG201404710103",30.879104,30.750451,"EG",2014,"Egypt"
-0.5264625,"EG201404710105",30.865508,30.755484,"EG",2014,"Egypt"
-0.6494475,"EG201404720201",30.941144,30.413945,"EG",2014,"Egypt"
-0.546935384615385,"EG201404720203",30.911217,30.413217,"EG",2014,"Egypt"
-0.593345,"EG201404730103",30.79054,30.721197,"EG",2014,"Egypt"
-0.409819411764706,"EG201404730108",30.824851,30.587192,"EG",2014,"Egypt"
-0.3490045,"EG201404740208",30.499121,30.81222,"EG",2014,"Egypt"
-0.388887692307692,"EG201404740503",30.502988,30.826408,"EG",2014,"Egypt"
-0.476921111111111,"EG201404750203",30.744705,30.685977,"EG",2014,"Egypt"
-0.254628888888889,"EG201404750207",30.754777,30.709104,"EG",2014,"Egypt"
-0.621028421052632,"EG201404760101",30.654564,30.790394,"EG",2014,"Egypt"
-0.660678666666667,"EG201404760105",30.655656,30.786601,"EG",2014,"Egypt"
-0.481841739130435,"EG201404770102",30.654424,30.478599,"EG",2014,"Egypt"
-0.369495769230769,"EG201404770106",30.64303,30.566101,"EG",2014,"Egypt"
0.692578888888889,"EG201404780301",30.858794,32.298324,"EG",2014,"Egypt"
0.055761875,"EG201404780704",30.863485,32.30715,"EG",2014,"Egypt"
0.123223333333333,"EG201404790202",30.872442,32.329472,"EG",2014,"Egypt"
-0.160684,"EG201404790506",30.856425,32.324391,"EG",2014,"Egypt"
0.6962045,"EG201404800102",30.594329,32.25875,"EG",2014,"Egypt"
0.760735714285714,"EG201404800106",30.595174,32.266312,"EG",2014,"Egypt"
0.9678,"EG201404810304",30.607243,32.263163,"EG",2014,"Egypt"
1.19407285714286,"EG201404810602",30.609434,32.276548,"EG",2014,"Egypt"
1.13874666666667,"EG201404820102",30.603214,32.273317,"EG",2014,"Egypt"
0.57364,"EG201404820505",30.607985,32.258108,"EG",2014,"Egypt"
1.2423875,"EG201404830803",30.603775,32.252323,"EG",2014,"Egypt"
0.774237142857143,"EG201404831101",30.604624,32.260558,"EG",2014,"Egypt"
0.672325714285714,"EG201404841402",30.604196,32.259953,"EG",2014,"Egypt"
0.791124,"EG201404841708",30.596929,32.247301,"EG",2014,"Egypt"
0.825281818181818,"EG201404850204",30.614537,32.258194,"EG",2014,"Egypt"
0.900898333333333,"EG201404850502",30.609779,32.251065,"EG",2014,"Egypt"
0.691386,"EG201404860902",30.610537,32.259298,"EG",2014,"Egypt"
0.616226363636364,"EG201404861201",30.56134,32.262112,"EG",2014,"Egypt"
0.0747658333333334,"EG201404870304",30.568175,32.128301,"EG",2014,"Egypt"
-0.0954626666666667,"EG201404870602",30.546137,32.103243,"EG",2014,"Egypt"
1.26870761904762,"EG201404880105",30.612604,32.289472,"EG",2014,"Egypt"
1.36999533333333,"EG201404880403",30.611123,32.280136,"EG",2014,"Egypt"
1.05474026315789,"EG201404890109",30.618326,32.288431,"EG",2014,"Egypt"
0.949886,"EG201404890404",30.612459,32.27075,"EG",2014,"Egypt"
1.32642375,"EG201404900307",30.611571,32.301501,"EG",2014,"Egypt"
0.79881696969697,"EG201404900703",30.607884,32.299589,"EG",2014,"Egypt"
0.106365833333333,"EG201404910102",30.562435,31.934172,"EG",2014,"Egypt"
0.26678,"EG201404910104",30.56183,31.932214,"EG",2014,"Egypt"
0.484105333333333,"EG201404920202",30.454902,31.950462,"EG",2014,"Egypt"
0.672224285714286,"EG201404920502",30.464995,31.947741,"EG",2014,"Egypt"
0.601733448275862,"EG201404930107",30.309526,32.30367,"EG",2014,"Egypt"
0.170835357142857,"EG201404930405",30.308134,32.321324,"EG",2014,"Egypt"
-0.8566275,"EG201404940101",30.846892,32.255906,"EG",2014,"Egypt"
-0.750641111111111,"EG201404940401",30.817348,32.279865,"EG",2014,"Egypt"
-0.4813395,"EG201404950201",30.774705,32.24329,"EG",2014,"Egypt"
-0.1589075,"EG201404950402",30.759616,32.24955,"EG",2014,"Egypt"
-0.547260625,"EG201404960201",30.511605,32.402336,"EG",2014,"Egypt"
-0.609005333333333,"EG201404960203",30.457252,32.379385,"EG",2014,"Egypt"
-0.40740125,"EG201404970301",30.532182,32.271953,"EG",2014,"Egypt"
-0.674333529411765,"EG201404970303",30.498741,32.264601,"EG",2014,"Egypt"
-0.155639,"EG201404980302",30.568514,32.295709,"EG",2014,"Egypt"
-0.17359,"EG201404980704",30.649475,32.26414,"EG",2014,"Egypt"
-0.249991666666667,"EG201404991101",30.549217,32.257628,"EG",2014,"Egypt"
-0.144846666666667,"EG201404991402",30.690171,32.630974,"EG",2014,"Egypt"
-0.813764,"EG201405000201",30.767642,32.259638,"EG",2014,"Egypt"
-0.6154,"EG201405000202",30.650081,32.225018,"EG",2014,"Egypt"
0.00414947368421052,"EG201405010204",30.611279,32.150147,"EG",2014,"Egypt"
0.0927853333333333,"EG201405010605",30.583811,32.210961,"EG",2014,"Egypt"
-0.590988333333333,"EG201405020903",30.554157,32.19193,"EG",2014,"Egypt"
-0.39688,"EG201405021305",30.584935,32.229933,"EG",2014,"Egypt"
-0.2496975,"EG201405030201",30.555603,32.243721,"EG",2014,"Egypt"
-0.5031395,"EG201405030502",30.560063,32.198458,"EG",2014,"Egypt"
-0.77208,"EG201405040201",30.537073,32.10687,"EG",2014,"Egypt"
-0.854588888888889,"EG201405040202",30.553144,32.157245,"EG",2014,"Egypt"
-0.48996,"EG201405050102",30.593441,32.276954,"EG",2014,"Egypt"
-0.575046111111111,"EG201405050104",30.573971,32.275047,"EG",2014,"Egypt"
-0.20653380952381,"EG201405060204",30.538021,32.009002,"EG",2014,"Egypt"
-0.958427142857143,"EG201405060404",30.545774,32.06255,"EG",2014,"Egypt"
-1.05590157894737,"EG201405070202",30.588283,32.383905,"EG",2014,"Egypt"
-0.909754,"EG201405070403",30.572708,32.355235,"EG",2014,"Egypt"
-0.836816153846154,"EG201405080202",30.553659,31.899311,"EG",2014,"Egypt"
-0.856688461538462,"EG201405080203",30.530938,31.94643,"EG",2014,"Egypt"
-0.191039375,"EG201405090103",30.413992,32.305318,"EG",2014,"Egypt"
-0.472774375,"EG201405090402",30.379861,32.277501,"EG",2014,"Egypt"
-0.510467058823529,"EG201405100203",30.474709,32.330566,"EG",2014,"Egypt"
-0.404604117647059,"EG201405100603",30.478342,32.321346,"EG",2014,"Egypt"
